Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Madagascar,MDG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,435.136,430.165,425.193,420.466,415.74,411.014,406.287,401.561,396.676,391.791,386.906,382.02,377.135,370.671,364.206,357.742,351.278,344.813,342.678,340.542,338.406,336.271,334.135,333.58,333.025,332.47,331.916,331.361,325.078,318.795,312.512,306.229,299.946,295.619,291.293,286.966,282.64,278.313,272.887,267.462,262.036,256.61,251.184,247.778,244.371,240.964,237.558,234.151,228.875,223.599,218.323,213.047,207.771,203.163,198.555,193.947,
Maldives,MDV,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,465.166,461.901,458.636,455.506,452.375,449.245,446.115,442.985,439.988,436.992,433.995,430.998,428.002,424.869,421.737,418.605,415.472,412.34,399.093,385.847,372.6,359.354,346.107,336.127,326.147,316.167,306.188,296.208,276.614,257.021,237.427,217.834,198.24,187.02,175.8,164.581,153.361,142.141,134.579,127.016,119.454,111.892,104.329,96.797,89.265,81.732,74.2,66.668,65.601,64.534,63.467,62.4,61.333,60.087,58.842,57.596,
Middle East & North Africa,MEA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,303.0814161,302.8950948,298.3570353,292.9382836,287.6116538,282.4498532,277.3807153,272.4430766,267.7895273,263.1089929,254.630523,253.58489,248.7764752,244.1011856,239.439801,234.8012659,230.218777,225.6480521,219.5192488,213.3825186,204.3136675,201.0049162,194.7629387,187.3375086,182.6202123,177.8288557,173.048572,168.2602709,164.3232331,160.4675558,156.5526849,152.5844591,149.2397637,146.0605829,142.9895375,139.5054659,136.4269718,133.3167762,131.1208895,128.9664254,126.7589095,124.5960177,122.4538765,120.0683079,117.6528131,115.3164517,112.8685543,110.4660983,107.7090234,105.0310922,102.3493032,99.78709278,97.15217913,95.87650768,94.58933622,94.36015723,
Mexico,MEX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,248.432,242.879,237.325,234.206,231.086,227.966,224.846,221.727,217.407,213.088,208.768,204.449,200.129,194.717,189.306,183.894,178.482,173.07,168.365,163.66,158.955,154.249,149.544,145.468,141.393,137.317,133.241,129.165,125.763,122.361,118.959,115.557,112.155,109.401,106.648,103.894,101.141,98.387,96.669,94.95,93.231,91.513,89.794,89.469,89.144,88.819,88.494,88.169,87.058,85.946,84.834,83.722,82.61,81.608,80.606,79.604,
Marshall Islands,MHL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,,,,,,,,,,,,,,,
Middle income,MIC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,353.2507483,348.2446098,343.5687606,331.5309665,319.2912382,307.6609077,295.8555977,284.1653026,274.6478196,265.4374867,255.9566949,246.1771831,236.6391424,230.4938483,224.5477067,218.7938767,212.7520526,206.602474,203.0658528,199.4773742,195.8281828,191.8329397,187.7708296,185.0637146,182.5430799,179.439775,175.7401439,172.9744963,170.9145098,169.0566344,167.228983,165.4786371,164.0865833,163.9253331,163.2200488,161.5108,159.2503505,157.1826335,155.4893994,154.5769552,153.4235334,152.0922574,150.8246923,148.6696192,146.2235754,143.9583581,141.0720515,138.5079046,135.9304313,133.0476005,130.4571854,127.8098148,125.1924805,123.5720042,122.1921439,121.818984,
"Macedonia, FYR",MKD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,208.368,200.683,192.997,185.012,177.028,169.043,161.058,153.073,147.986,142.899,137.811,132.724,127.637,124.904,122.171,119.437,116.704,113.971,114.086,114.201,114.316,114.432,114.547,112.112,109.678,107.243,104.809,102.374,101.778,101.182,100.587,99.991,99.395,98.287,97.178,96.069,94.961,93.852,91.266,88.679,86.093,83.507,80.92,80.351,79.782,79.212,78.643,78.073,76.986,75.899,74.812,73.725,72.638,71.662,70.686,69.71,
Mali,MLI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,551.865,548.86,545.855,538.384,530.912,523.44,515.969,508.497,498.877,489.256,479.636,470.015,460.395,450.405,440.414,430.424,420.433,410.443,400.591,390.739,380.887,371.035,361.183,355.502,349.821,344.14,338.459,332.778,329.723,326.668,323.613,320.558,317.503,320.328,323.152,325.977,328.801,331.625,327.365,323.104,318.843,314.582,310.321,304.657,298.993,293.328,287.664,282,280.09,278.18,276.27,274.36,272.45,267.724,262.997,258.271,
Malta,MLT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,120.272,117.823,115.375,113.158,110.941,108.724,106.506,104.289,102.283,100.277,98.271,96.265,94.259,92.444,90.63,88.816,87.002,85.188,83.548,81.908,80.268,78.628,76.989,75.507,74.025,72.544,71.062,69.581,68.242,66.904,65.566,64.227,62.889,61.681,60.472,59.263,58.055,56.846,55.755,54.664,53.573,52.481,51.39,50.405,49.42,48.434,47.449,46.464,45.574,44.685,43.796,42.906,42.017,41.417,40.818,40.219,
Myanmar,MMR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,402.19,395.799,389.408,378.964,368.52,358.077,347.633,337.189,332.729,328.27,323.81,319.35,314.89,310.688,306.486,302.283,298.081,293.879,289.914,285.948,281.983,278.018,274.053,270.296,266.54,262.783,259.027,255.27,251.677,248.083,244.49,240.896,237.302,234.057,230.811,227.565,224.319,221.074,217.866,214.658,211.451,208.243,205.035,202.32,199.604,196.889,194.173,191.458,188.563,185.668,182.773,179.878,176.983,175.023,173.062,171.102,
Middle East & North Africa (excluding high income),MNA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,307.2323455,302.9417592,298.4188676,293.0205414,287.7201032,282.5901766,277.5616141,272.6700287,268.2273557,263.7552027,259.2172741,254.6672046,250.0858618,245.6774201,241.2884941,236.9323022,232.6380998,228.3639198,222.2940929,216.2116727,210.1079625,203.9596545,197.7892066,192.9392589,188.0757708,183.2018594,178.2904272,173.3876453,169.5859414,165.7736006,161.8892041,158.0284624,154.1465495,151.0096124,147.8847658,144.7752286,141.6584463,138.5477862,136.2975474,134.0383255,131.7714583,129.5291196,127.2714399,124.7475067,122.2244333,119.7057646,117.1768225,114.6654604,111.867762,109.1070265,106.3767948,103.6925122,101.0033015,99.68822266,98.38192042,97.08317597,
Montenegro,MNE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,171.037,167.971,164.904,159.274,153.644,148.014,142.383,136.753,129.32,121.887,114.455,107.022,99.589,97.07,94.551,92.033,89.514,86.995,86.636,86.277,85.918,85.559,85.2,84.416,83.632,82.847,82.063,81.279,80.529,79.78,79.03,78.281,77.531,81.391,85.25,89.11,92.97,96.829,96.829,96.829,96.829,96.829,96.829,96.046,95.262,94.478,93.695,92.911,89.164,85.417,81.67,77.923,74.176,73.341,72.506,71.672,
Mongolia,MNG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,269.436,262.803,256.171,249.861,243.551,237.241,230.931,224.621,219.836,215.051,210.266,205.481,200.696,199.775,198.854,197.933,197.012,196.091,195.152,194.213,193.274,192.335,191.396,187.289,183.182,179.074,174.967,170.86,178.79,186.721,194.651,202.581,210.512,213.891,217.269,220.648,224.027,227.406,220.707,214.009,207.311,200.613,193.915,187.379,180.842,174.306,167.769,161.233,155.921,150.609,145.297,139.985,134.674,133.466,132.258,131.051,
Northern Mariana Islands,MNP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,479.38,473.656,467.931,463.264,458.597,453.93,449.263,444.596,439.521,434.447,429.372,424.298,419.223,415.09,410.957,406.824,402.691,398.557,400.412,402.267,404.122,405.977,407.832,405.693,403.554,401.414,399.275,397.136,393.883,390.629,387.376,384.123,380.87,378.568,376.266,373.964,371.662,369.36,377.069,384.778,392.486,400.195,407.904,408.683,409.461,410.24,411.018,411.797,405.361,398.925,392.489,386.053,379.617,380.928,382.24,383.552,
Mauritania,MRT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,384.462,375.369,366.276,359.134,351.992,344.85,337.708,330.566,324.644,318.721,312.799,306.877,300.955,294.97,288.985,283.001,277.016,271.032,265.763,260.494,255.226,249.957,244.688,241.537,238.387,235.236,232.086,228.935,226.5,224.064,221.629,219.193,216.758,215.206,213.655,212.103,210.552,209,207.6,206.2,204.8,203.4,202,200.4,198.8,197.2,195.6,194,192.4,190.8,189.2,187.6,186,184.354,182.708,181.063,
Mauritius,MUS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,259.167,246.266,233.364,228.267,223.17,218.072,212.975,207.878,201.881,195.884,189.886,183.889,177.892,174.635,171.379,168.122,164.865,161.609,157.128,152.647,148.166,143.685,139.204,137.011,134.819,132.626,130.433,128.24,128.609,128.977,129.345,129.713,130.081,127.368,124.654,121.94,119.227,116.513,115.727,114.941,114.155,113.369,112.583,110.82,109.057,107.294,105.531,103.768,102.372,100.975,99.578,98.182,96.785,95.772,94.759,93.745,
Malawi,MWI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,401.874,399.024,396.175,393.7,391.225,388.75,386.275,383.8,379.007,374.214,369.421,364.628,359.836,355.512,351.188,346.864,342.54,338.216,335.429,332.642,329.854,327.067,324.28,333.962,343.644,353.326,363.008,372.69,392.491,412.293,432.094,451.896,471.697,486.174,500.65,515.127,529.604,544.08,550.783,557.485,564.188,570.89,577.592,551.439,525.286,499.133,472.98,446.828,415.743,384.659,353.575,322.491,291.407,276.79,262.173,247.556,
Malaysia,MYS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,263.905,256.917,249.928,244.307,238.686,233.065,227.444,221.823,216.789,211.754,206.72,201.686,196.652,192.158,187.664,183.171,178.677,174.183,170.182,166.182,162.181,158.181,154.18,150.626,147.072,143.518,139.964,136.41,133.259,130.107,126.955,123.804,120.652,117.861,115.069,112.278,109.487,106.695,104.226,101.756,99.287,96.817,94.348,93.266,92.184,91.102,90.02,88.938,87.849,86.761,85.673,84.584,83.496,81.523,79.549,77.576,
North America,NAC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,128.8194289,124.8381518,126.8238296,128.2201827,126.8972545,126.5309765,126.5283725,125.338377,128.2997724,126.5339882,126.0528522,123.3310011,122.0923011,120.7768405,115.2861782,111.3409943,108.2730094,106.1647733,104.1708828,100.7913872,100.9105426,99.18151241,95.93278249,95.15244414,94.10181431,93.65328974,92.56425869,92.20153946,92.09218949,90.31890912,88.65118272,88.4235089,86.84200534,87.60472526,87.19398053,86.99719945,84.84306422,83.00550383,81.30730634,81.42139366,81.02166549,81.60879957,81.30792594,80.88823919,78.94831288,78.95349063,78.62207744,76.93060679,76.3968012,76.58035509,74.64630112,75.25645417,77.626,78.014,79.303,,
Namibia,NAM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,365.861,359.291,352.72,347.636,342.552,337.468,332.383,327.299,321.795,316.29,310.785,305.28,299.775,295.229,290.684,286.138,281.592,277.046,270.62,264.194,257.768,251.341,244.915,241.602,238.288,234.975,231.662,228.348,231.526,234.704,237.882,241.06,244.238,263.75,283.262,302.774,322.286,341.798,368.75,395.702,422.654,449.606,476.558,444.706,412.854,381.002,349.15,317.299,303.236,289.174,275.112,261.05,246.988,247.968,248.948,249.928,
New Caledonia,NCL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,273.968,265.783,257.598,250.495,243.391,236.288,229.184,222.081,215.984,209.887,203.791,197.694,191.597,186.212,180.827,175.442,170.056,164.671,159.841,155.01,150.18,145.35,140.519,136.352,132.186,128.019,123.852,119.685,116.287,112.89,109.492,106.095,102.697,100.03,97.363,94.696,92.028,89.361,87.231,85.101,82.971,80.841,78.711,77.036,75.362,73.687,72.012,70.338,68.925,67.513,66.101,64.689,63.277,62.065,60.854,59.643,
Niger,NER,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,482.707,480.579,478.452,476.679,474.906,473.134,471.361,469.589,465.451,461.314,457.176,453.039,448.901,441.946,434.99,428.035,421.079,414.124,404.487,394.85,385.213,375.576,365.938,354.652,343.365,332.078,320.791,309.504,304.149,298.795,293.441,288.086,282.732,282.36,281.989,281.617,281.246,280.874,280.03,279.186,278.341,277.497,276.653,273.748,270.844,267.939,265.034,262.13,251.949,241.768,231.588,221.407,211.227,207.225,203.224,199.223,
Nigeria,NGA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,453.777,448.541,443.306,439.258,435.21,431.162,427.114,423.066,418.605,414.143,409.681,405.22,400.758,395.959,391.159,386.36,381.56,376.761,373.172,369.583,365.994,362.405,358.816,358.977,359.137,359.298,359.459,359.62,359.761,359.901,360.042,360.183,360.324,363.801,367.277,370.754,374.231,377.707,380.914,384.12,387.326,390.532,393.739,389.439,385.14,380.84,376.541,372.241,368.101,363.961,359.82,355.68,351.54,348.535,345.529,342.524,
Nicaragua,NIC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,363.417,356.171,348.925,341.286,333.646,326.007,318.368,310.728,303.335,295.942,288.55,281.157,273.764,266.002,258.24,250.478,242.717,234.955,230.31,225.665,221.02,216.375,211.73,206.44,201.149,195.858,190.568,185.277,183.45,181.623,179.796,177.969,176.142,173.404,170.667,167.929,165.192,162.454,158.186,153.918,149.65,145.382,141.114,137.178,133.243,129.307,125.371,121.436,119.089,116.742,114.396,112.049,109.703,107.94,106.178,104.415,
Netherlands,NLD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,89.325,86.204,85.258,84.582,84.613,84.542,87.232,84.093,85.197,87.724,87.128,84.364,84.692,85.731,79.995,78.977,77.681,78.254,77.272,76.54,72.116,72.261,71.932,72.22,69.87,70.559,72.082,69.573,67.19,70.711,67.138,68.032,67.563,68.725,68.23,67.153,67.263,67.422,65.935,67.382,67.212,66.526,67.028,66.295,63.558,61.292,59.335,57.37,57.517,55.921,54.901,55.697,53.789,,,,
Norway,NOR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,81.77,82.062,82.133,82.017,77.569,76.936,77.747,76.37,77.464,81.856,76.36,75.441,75.161,73.26,73.366,73.026,72.427,71.584,70.769,69.796,67.59,68.902,65.756,68.957,66.315,69.138,69.969,69.444,70.199,67.289,65.283,64.994,65.047,62.845,63.741,60.983,63.718,63.336,61.982,60.568,61.08,59.83,59.002,56.989,56.805,56.013,53.162,52.797,49.76,50.03,50.096,49.535,44.457,45.882,43.5,,
Nepal,NPL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,522.879,518.984,515.089,508.074,501.059,494.044,487.029,480.014,473.043,466.071,459.099,452.127,445.155,438.387,431.619,424.851,418.082,411.314,403.456,395.599,387.741,379.883,372.025,364.35,356.675,348.999,341.324,333.649,324.24,314.831,305.423,296.014,286.605,277.575,268.544,259.513,250.483,241.452,233.664,225.876,218.089,210.301,202.513,196.385,190.256,184.128,177.999,171.871,166.899,161.927,156.955,151.984,147.012,142.811,138.61,134.41,
Nauru,NRU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,114.699,116.917,113.193,117.033,116.144,118.208,116.087,118.952,117.762,117.033,118.365,115.526,111.657,111.065,115.163,107.586,112.395,113.946,108.506,102.274,108.074,99.828,104.97,94.994,93.447,97.388,93.883,96.595,88.776,89.47,93.163,85.343,79.587,81.658,76.834,80.836,77.12,76.656,71.378,70.386,67.08,64.096,64.554,64.7,62.975,59.586,59.426,58.421,58.282,56.585,54.392,55.589,53.035,52.517,,,
OECD members,OED,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,140.1722212,136.2664442,135.9955473,134.3376923,131.0417235,129.8981824,128.1106611,126.0507881,126.0789,125.747313,123.198612,120.6741575,118.6566601,116.800575,113.3994598,110.815553,108.5213216,105.6038921,103.8940351,101.4896953,100.0768421,97.79130359,95.28225838,94.25497797,92.26277204,91.11578181,89.37635533,87.89126207,86.61793574,85.14641084,82.96145582,82.02069894,80.29246207,79.68948171,78.38881533,77.79807636,75.75200969,74.12488993,72.78890513,72.10927364,71.06583379,70.22115539,69.24941833,68.53809767,66.90007228,66.27952198,65.37201597,64.26259521,63.69686451,63.19979059,61.79532977,61.98300487,61.25535867,62.31742332,63.45412196,,
Oman,OMN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,354.757,348.424,342.09,336.176,330.261,324.347,318.433,312.518,307.018,301.518,296.017,290.517,285.017,275.547,266.078,256.608,247.139,237.669,229.439,221.208,212.977,204.747,196.516,189.802,183.088,176.373,169.659,162.945,157.486,152.028,146.569,141.111,135.652,131.209,126.765,122.322,117.878,113.435,109.818,106.202,102.586,98.97,95.354,92.395,89.436,86.478,83.519,80.561,78.969,77.377,75.784,74.192,72.6,71.4,70.2,68.999,
Other small states,OSS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,304.4430322,300.934244,296.874909,293.1540795,289.290576,285.6510754,283.603619,278.8522485,276.9062241,273.0099802,268.8235566,264.6574978,261.0601287,257.3396018,254.5699401,251.8140346,248.855947,246.5862251,240.6110828,236.2026571,230.0918441,225.6378753,220.5163691,217.0546644,214.8039808,211.5311017,207.2624642,203.8653589,204.6238529,206.2097363,205.9815111,206.6091518,206.2762416,217.9386537,230.9214327,239.0214908,247.787551,258.1969802,268.4727215,277.7079216,287.463804,296.7356092,304.8032196,293.7637743,282.4261558,271.5375254,260.2071715,248.6406373,241.9984644,235.8306203,229.6289701,224.6004072,219.116752,218.9071611,229.7942694,229.2316454,
Pakistan,PAK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,371.183,362.34,353.498,345.454,337.409,329.365,321.32,313.276,306.251,299.226,292.201,285.177,278.152,272.039,265.926,259.812,253.699,247.586,242.598,237.61,232.622,227.635,222.647,218.931,215.215,211.499,207.783,204.067,201.336,198.604,195.873,193.142,190.41,188.293,186.176,184.059,181.942,179.825,177.996,176.168,174.339,172.51,170.682,169.123,167.565,166.006,164.448,162.889,159.496,156.102,152.708,149.315,145.921,144.475,143.03,141.584,
Panama,PAN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,229.28,222.599,215.918,210.607,205.297,199.986,194.676,189.365,184.039,178.712,173.385,168.058,162.732,158.063,153.394,148.725,144.056,139.387,135.111,130.836,126.56,122.285,118.01,115.084,112.158,109.233,106.307,103.382,101.809,100.236,98.663,97.091,95.518,94.635,93.753,92.87,91.988,91.105,90.588,90.07,89.553,89.036,88.518,88.232,87.946,87.66,87.374,87.088,86.102,85.115,84.128,83.142,82.155,81.446,80.736,80.027,
Peru,PER,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,291.233,285.333,279.433,274.61,269.786,264.962,260.138,255.314,247.337,239.359,231.381,223.403,215.426,209.658,203.891,198.124,192.356,186.589,183.253,179.918,176.582,173.246,169.91,166.941,163.972,161.003,158.034,155.065,152.721,150.377,148.034,145.69,143.346,140.412,137.478,134.544,131.61,128.676,126.071,123.465,120.86,118.254,115.649,113.693,111.738,109.782,107.827,105.871,104.472,103.074,101.675,100.277,98.878,97.355,95.833,94.31,
Philippines,PHL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,262.572,260.148,257.723,254.815,251.906,248.997,246.088,243.18,240.397,237.615,234.833,232.051,229.269,226.672,224.075,221.477,218.88,216.283,213.858,211.433,209.008,206.583,204.157,201.892,199.627,197.361,195.096,192.83,189.708,186.586,183.463,180.341,177.219,175.645,174.07,172.496,170.922,169.347,167.86,166.373,164.886,163.399,161.912,160.506,159.101,157.695,156.289,154.884,153.554,152.224,150.894,149.565,148.235,146.278,144.321,142.365,
Palau,PLW,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,610.046,601.789,593.531,581.084,568.637,556.19,543.744,531.297,520.74,510.183,499.627,489.07,478.514,467.75,456.986,446.223,435.459,424.695,408.899,393.103,377.307,361.511,345.714,345.295,344.875,344.456,344.037,343.617,337.834,332.052,326.269,320.487,314.704,312.191,309.677,307.164,304.651,302.138,298.061,293.985,289.909,285.833,281.756,276.325,270.893,265.461,260.029,254.598,252.235,249.872,247.509,245.147,242.784,240.065,237.346,234.628,
Poland,POL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,121.737,119.836,120.802,117.373,113.46,111.224,109.643,107.65,105.604,108.776,104.328,105.981,100.885,100.81,99.436,101.006,102.118,102.3,103.087,102.137,105.414,101.228,101.345,101.654,102.935,105.099,103.399,104.208,101.149,101.602,101.62,104.283,100.854,96.111,95.227,93.872,91.445,91.537,89.258,89.456,86.932,84.159,81.424,80.219,79.425,79.412,79.215,78.935,76.962,75.736,71.01,69.826,69.057,66.783,64.372,,
Pre-demographic dividend,PRE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,439.7155941,434.8310716,429.9868581,425.4840251,420.9776901,416.4508977,411.8695155,407.2671562,402.1331811,397.0214921,391.9429478,386.8442972,381.7648268,376.917203,372.0807881,367.2487661,362.3692858,357.5091388,353.474422,349.4292714,345.3609482,341.1971232,337.0074761,335.5323525,334.1168493,332.783047,331.515729,330.3479009,332.220674,334.1553891,336.0975433,337.8603786,339.5330048,343.6854687,347.8914534,352.1821954,356.5439073,360.9926144,361.4388118,361.9206605,362.40467,362.8190967,363.1935733,355.2099906,347.2531067,339.3307596,331.4440916,323.5807188,316.0708914,308.546784,301.0057657,293.4236787,285.8314066,280.9107751,275.9999249,271.1025025,
Puerto Rico,PRI,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,136.122,132.923,129.724,127.171,124.618,122.065,119.512,116.959,114.354,111.749,109.144,106.539,103.934,103.081,102.228,101.374,100.521,99.668,99.331,98.993,98.655,98.317,97.98,95.879,93.778,91.678,89.577,87.477,87.096,86.715,86.334,85.953,85.572,84.634,83.697,82.76,81.822,80.885,79.15,77.415,75.68,73.945,72.21,71.105,70,68.895,67.79,66.685,64.642,62.599,60.557,58.514,56.471,55.856,55.24,54.625,
"Korea, Dem. People’s Rep.",PRK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,355.971,349.132,342.292,328.476,314.661,300.846,287.03,273.215,261.27,249.325,237.379,225.434,213.489,205.237,196.986,188.734,180.482,172.231,167.467,162.703,157.939,153.176,148.412,144.914,141.417,137.919,134.422,130.924,121.288,111.652,102.017,92.381,82.745,94.685,106.625,118.565,130.505,142.445,139.843,137.242,134.641,132.04,129.438,128.779,128.12,127.461,126.802,126.142,123.2,120.258,117.316,114.374,111.432,108.691,105.95,103.209,
Portugal,PRT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,121.561,122.53,119.625,118.166,118.603,114.629,120.453,117.311,111.084,116.515,104.838,113.411,103.06,105.838,103.545,105.87,107.438,101.429,93.82,92.291,91.515,92.337,88.078,88.218,87.936,85.361,83.75,81.603,79.215,76.706,79.302,79.354,76.377,78.699,71.432,71.694,71.548,72.744,68.812,67.489,65.723,64.697,63.264,62.156,58.27,58.045,52.838,53.472,52.75,52.695,50.998,49.175,46.977,,,,
Paraguay,PRY,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,164.407,162.745,161.082,160.223,159.363,158.504,157.645,156.786,155.993,155.201,154.409,153.616,152.824,152.62,152.416,152.212,152.008,151.804,151.622,151.44,151.259,151.077,150.895,150.729,150.564,150.398,150.233,150.067,149.822,149.577,149.332,149.087,148.842,148.615,148.389,148.162,147.935,147.709,147.112,146.515,145.919,145.322,144.725,143.015,141.304,139.594,137.883,136.173,134.471,132.769,131.067,129.365,127.663,126.899,126.134,125.37,
West Bank and Gaza,PSE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.986,151.322,147.658,144.227,140.795,137.364,133.933,130.502,128.4,126.298,124.196,122.094,119.992,118.1,116.209,114.317,112.425,110.534,108.812,107.09,105.369,103.647,101.925,100.158,98.39,96.622,
Pacific island small states,PSS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,308.8645558,304.2615504,299.5265173,294.9139934,290.3592836,285.8994788,281.5487809,277.2604078,273.0654029,268.8783648,264.6824241,260.5415312,256.3895666,252.4172675,248.4704838,244.5556986,240.7488787,236.9450702,233.9798499,231.0028012,228.0099272,225.0218721,222.0318387,220.5731203,219.2030982,217.9402711,216.8098651,215.7899311,212.8886106,209.9731511,207.0251022,203.9702848,200.9168042,197.8514952,194.747005,191.6082458,188.455771,185.2674155,181.9540291,178.6159648,175.2468755,171.7583121,168.2423601,165.2748278,162.2971579,159.3081794,156.2852676,153.256366,150.7201048,148.184118,145.6468933,143.1080729,140.5601625,138.2875908,136.0151402,133.7423345,
Post-demographic dividend,PST,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,129.4594542,125.870424,125.9926965,124.2425579,120.7195264,120.0166501,118.105197,116.4580899,116.4860169,116.2680268,114.2392114,111.5243076,109.9541014,108.2480312,105.3196871,103.1160748,101.0275427,98.43178638,97.07795738,95.04278369,93.91091503,92.00434803,89.66155252,88.77091427,87.25575173,86.04982527,83.76329617,82.61281638,81.72428486,80.56241111,79.12470583,78.72612468,77.70496515,77.96589212,77.16846287,77.47426632,75.4632442,73.6087296,71.84536337,71.54495811,70.78763627,70.22272691,69.76800349,69.09896564,67.54651117,67.16951933,65.81700445,64.81441204,64.30851727,63.04319404,61.35686832,61.27845052,60.47247395,61.84674303,60.12870754,,
French Polynesia,PYF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,334.353,326.673,318.993,311.4,303.807,296.213,288.62,281.027,275.893,270.758,265.624,260.49,255.356,251.03,246.703,242.376,238.05,233.723,224.321,214.92,205.518,196.116,186.714,184.332,181.951,179.57,177.188,174.807,172.485,170.163,167.841,165.52,163.198,156.209,149.219,142.23,135.241,128.251,123.523,118.795,114.067,109.339,104.611,101.129,97.647,94.165,90.682,87.2,85.633,84.067,82.5,80.934,79.367,78.011,76.655,75.299,
