Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Madagascar,MDG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,472.306,466.778,461.25,455.945,450.639,445.334,440.028,434.723,429.155,423.587,418.02,412.452,406.884,402.931,398.978,395.024,391.071,387.118,385.851,384.584,383.317,382.05,380.783,380.391,379.999,379.607,379.215,378.823,372.92,367.017,361.113,355.21,349.307,342.02,334.733,327.447,320.16,312.874,308.552,304.23,299.908,295.586,291.264,289.619,287.973,286.328,284.683,283.038,277.854,272.671,267.488,262.304,257.121,252.62,248.119,243.617,
Maldives,MDV,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,414.397,408.991,403.585,398.472,393.359,388.246,383.133,378.02,373.184,368.348,363.512,358.676,353.84,348.825,343.81,338.794,333.779,328.764,315.729,302.695,289.66,276.626,263.591,257.159,250.726,244.294,237.861,231.428,222.524,213.619,204.715,195.811,186.906,181.5,176.094,170.687,165.281,159.875,154.092,148.309,142.526,136.743,130.96,123.075,115.19,107.305,99.42,91.534,90.696,89.857,89.019,88.18,87.341,85.362,83.382,81.403,
Middle East & North Africa,MEA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,345.3508735,346.062678,342.1616454,338.0730187,333.9924558,329.9549695,325.9603829,322.0166112,317.8722943,313.7224924,305.7244565,305.3442762,301.1162428,296.4285982,291.7515776,287.0883815,282.477627,277.8655809,288.6942024,299.4948795,306.4016428,320.6194689,330.7847631,312.2436641,298.0333787,283.8693617,269.8975191,255.8695383,245.3768543,234.6637052,223.7586761,213.2701384,203.8025271,200.3822438,197.071118,193.0565124,189.6195301,186.2524572,184.1009602,181.7824002,179.6719583,177.3516612,175.0908208,173.3752911,171.6744189,169.913056,167.960781,165.949216,162.2821582,158.6671172,155.2399509,151.7860723,148.2379054,146.3424381,144.5203471,144.1587427,
Mexico,MEX,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,315.458,309.901,304.344,302.14,299.935,297.73,295.526,293.321,291.666,290.011,288.356,286.701,285.046,283.946,282.847,281.747,280.647,279.547,275.869,272.191,268.513,264.835,261.157,254.954,248.751,242.548,236.346,230.143,224.159,218.175,212.191,206.207,200.223,194.468,188.713,182.957,177.202,171.447,169.663,167.879,166.094,164.31,162.526,161.05,159.574,158.098,156.622,155.145,153.605,152.064,150.524,148.983,147.443,145.387,143.332,141.276,
Marshall Islands,MHL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,,,,,,,,,,,,,,,,
Middle income,MIC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,421.6493637,415.8359089,410.4659227,394.2628167,377.8130369,362.8742482,347.4405206,332.2385039,324.4258284,317.0597514,308.9178419,300.6313835,292.1211806,286.1300421,280.4939028,275.4825729,269.6741849,264.3122905,262.3944221,260.7324689,258.7642951,256.1882836,253.4312054,250.4775324,248.0424744,243.5446307,237.926473,235.1231238,233.6363875,232.9478783,231.9669959,230.9346807,231.1986519,232.9988132,233.4487611,231.7392256,228.694391,225.7869024,222.712631,221.3952665,219.7552194,217.2810475,214.9444348,212.8229133,210.3281793,208.1866273,204.6430245,201.7475741,199.4033626,196.1305143,193.7998449,191.1635838,188.7101179,186.5542003,183.8229274,177.9746421,
"Macedonia, FYR",MKD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,235.094,228.435,221.777,216.046,210.316,204.585,198.854,193.123,189.207,185.29,181.374,177.457,173.541,171.842,170.144,168.445,166.747,165.048,166.358,167.668,168.978,170.288,171.598,168.617,165.637,162.656,159.675,156.695,158.079,159.463,160.847,162.231,163.616,163.153,162.691,162.229,161.767,161.305,160.843,160.381,159.919,159.457,158.996,156.276,153.556,150.836,148.116,145.396,143.796,142.195,140.594,138.993,137.392,135.822,134.252,132.682,
Mali,MLI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,621.754,620.742,619.729,611.16,602.59,594.02,585.451,576.881,566.017,555.153,544.289,533.425,522.561,511.477,500.394,489.311,478.227,467.144,455.854,444.564,433.274,421.984,410.694,396.071,381.447,366.823,352.199,337.575,332.757,327.938,323.119,318.3,313.481,315.875,318.269,320.663,323.057,325.452,320.209,314.967,309.724,304.482,299.239,294.392,289.544,284.696,279.848,275,273.554,272.108,270.662,269.216,267.77,262.903,258.036,253.169,
Malta,MLT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,183.276,180.057,176.837,173.871,170.905,167.94,164.974,162.008,159.281,156.553,153.826,151.098,148.37,145.865,143.36,140.855,138.35,135.845,133.546,131.248,128.95,126.652,124.354,122.248,120.142,118.036,115.929,113.823,111.895,109.967,108.038,106.11,104.182,102.418,100.653,98.889,97.125,95.361,93.748,92.135,90.522,88.909,87.296,85.823,84.349,82.875,81.401,79.927,78.581,77.235,75.889,74.543,73.197,71.615,70.033,68.451,
Myanmar,MMR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,500.005,492.582,485.159,471.972,458.785,445.598,432.411,419.224,414.08,408.935,403.791,398.647,393.503,388.682,383.862,379.042,374.222,369.402,364.791,360.181,355.57,350.96,346.349,341.927,337.505,333.082,328.66,324.238,320.001,315.765,311.528,307.291,303.055,299.116,295.176,291.237,287.298,283.359,279.364,275.368,271.373,267.377,263.382,260.386,257.39,254.394,251.398,248.402,245.322,242.241,239.16,236.08,232.999,231.202,229.404,227.607,
Middle East & North Africa (excluding high income),MNA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,348.6113099,344.8888456,341.0789359,337.1371253,333.2050589,329.3126288,325.4494513,321.6336888,317.7768193,313.9187698,310.0528813,306.1856804,302.3187122,298.0282355,293.7786167,289.5769006,285.4933571,281.4473367,294.2223349,307.1010845,320.0512951,332.7670048,345.3825531,330.0985301,314.8681868,299.7020189,284.493016,269.362241,257.9452709,246.4595581,234.6149304,223.1053155,211.6964074,208.4871906,205.2796904,202.062191,198.8072403,195.5385348,193.5238903,191.5242151,189.5449905,187.5751507,185.6120272,184.2175015,182.8485781,181.5067317,180.1764486,178.8724089,175.4497571,172.098674,168.7436881,165.1892477,161.3928872,159.4466728,157.5910641,155.8807325,
Montenegro,MNE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,220.797,216.925,213.053,211.687,210.321,208.955,207.589,206.223,204.673,203.123,201.573,200.023,198.473,197.394,196.316,195.237,194.158,193.08,188.402,183.725,179.048,174.371,169.694,169.094,168.495,167.895,167.296,166.696,166.109,165.521,164.934,164.347,163.759,166.9,170.041,173.182,176.323,179.464,179.464,179.464,179.464,179.464,179.464,175.443,171.421,167.399,163.378,159.356,153.988,148.62,143.252,137.883,132.515,131.298,130.08,128.862,
Mongolia,MNG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,332.033,326.078,320.124,314.485,308.845,303.206,297.567,291.928,287.364,282.801,278.238,273.674,269.111,268.425,267.74,267.054,266.368,265.683,264.896,264.109,263.322,262.535,261.748,257.479,253.21,248.941,244.672,240.403,255.486,270.568,285.651,300.734,315.817,317.03,318.244,319.457,320.671,321.884,324.319,326.754,329.19,331.625,334.06,333.159,332.257,331.356,330.455,329.554,324.51,319.465,314.421,309.377,304.332,301.989,299.646,297.303,
Northern Mariana Islands,MNP,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,539.145,533.604,528.063,523.684,519.304,514.925,510.546,506.167,501.162,496.157,491.152,486.147,481.142,476.75,472.357,467.964,463.571,459.178,460.812,462.445,464.079,465.712,467.346,465.175,463.005,460.834,458.664,456.493,453.821,451.148,448.476,445.803,443.131,441.944,440.758,439.572,438.385,437.199,443.574,449.949,456.323,462.698,469.073,467.688,466.304,464.92,463.535,462.151,456.34,450.528,444.717,438.905,433.094,429.104,425.115,421.125,
Mauritania,MRT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,426.875,419.128,411.381,405.529,399.676,393.823,387.97,382.118,377.214,372.311,367.407,362.504,357.6,352.324,347.047,341.771,336.495,331.218,324.183,317.149,310.114,303.079,296.044,291.863,287.682,283.501,279.32,275.14,272.979,270.818,268.657,266.496,264.335,263.068,261.801,260.534,259.267,258,257,256,255,254,253,250.8,248.6,246.4,244.2,242,239.8,237.6,235.401,233.201,231.001,229.579,228.158,226.736,
Mauritius,MUS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,347.093,326.077,305.061,298.322,291.584,284.845,278.106,271.368,268.32,265.272,262.225,259.177,256.129,269.907,283.685,297.463,311.241,325.018,314.147,303.276,292.405,281.534,270.663,270.189,269.715,269.24,268.766,268.292,266.683,265.075,263.467,261.858,260.25,257.663,255.077,252.49,249.903,247.317,242.082,236.846,231.611,226.376,221.141,219.138,217.136,215.134,213.131,211.129,208.504,205.88,203.255,200.63,198.005,195.97,193.935,191.899,
Malawi,MWI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,448.652,446.246,443.84,441.701,439.562,437.423,435.284,433.145,428.623,424.101,419.578,415.056,410.534,406.766,402.998,399.23,395.462,391.693,390.551,389.408,388.266,387.123,385.981,398.352,410.723,423.094,435.465,447.836,464.674,481.512,498.349,515.187,532.024,539.813,547.602,555.391,563.18,570.969,572.497,574.026,575.555,577.083,578.612,557.561,536.511,515.46,494.41,473.36,441.954,410.548,379.142,347.736,316.33,297.845,279.359,260.874,
Malaysia,MYS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,286.657,280.704,274.752,271.506,268.26,265.014,261.767,258.521,255.44,252.359,249.277,246.196,243.115,240.193,237.272,234.351,231.43,228.509,225.744,222.978,220.213,217.447,214.681,212.066,209.451,206.835,204.22,201.604,199.133,196.662,194.191,191.72,189.249,186.917,184.585,182.253,179.921,177.588,175.389,173.19,170.99,168.791,166.592,167.128,167.665,168.202,168.738,169.275,169.809,170.344,170.879,171.414,171.948,169.332,166.716,164.099,
North America,NAC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,229.6602815,223.4278214,226.3239626,229.7718858,228.5614653,229.2675022,232.6685213,230.953038,236.1436721,234.8154811,232.2141133,227.7398357,227.7578343,224.6905839,216.6856125,209.972475,204.075087,200.2928674,196.6721954,192.6672588,191.7177406,187.0170674,179.9843948,176.414293,174.2237272,174.3329028,173.8731063,171.901449,171.4962999,170.050858,167.3998384,165.837459,163.7034377,165.2186668,163.7531535,161.8498952,153.2541356,145.1267865,141.2238612,140.4330295,139.4430385,139.6651885,139.6178022,138.9641014,135.824177,136.9832291,136.4506859,133.6999344,132.0125603,130.1205341,127.1125987,126.8689487,131.191,131.11,131.771,,
Namibia,NAM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,442.448,435.048,427.647,421.26,414.874,408.487,402.1,395.713,389.576,383.439,377.302,371.165,365.028,358.278,351.528,344.779,338.029,331.279,327.689,324.1,320.51,316.92,313.33,310.74,308.15,305.561,302.971,300.381,302.801,305.222,307.642,310.063,312.483,331.018,349.554,368.089,386.624,405.16,431.895,458.631,485.367,512.103,538.839,514.02,489.202,464.383,439.565,414.747,397.744,380.741,363.738,346.735,329.732,327.288,324.844,322.401,
New Caledonia,NCL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,328.026,321.173,314.32,308.187,302.053,295.92,289.786,283.653,278.164,272.675,267.185,261.696,256.207,251.363,246.518,241.673,236.828,231.983,227.607,223.232,218.856,214.48,210.104,206.068,202.032,197.996,193.96,189.924,186.172,182.42,178.668,174.916,171.164,167.792,164.42,161.047,157.675,154.302,151.261,148.219,145.178,142.137,139.095,136.432,133.769,131.105,128.442,125.779,123.079,120.379,117.679,114.98,112.28,109.697,107.114,104.53,
Niger,NER,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,514.976,513.156,511.336,509.897,508.458,507.019,505.579,504.14,500.176,496.212,492.247,488.283,484.319,477.342,470.364,463.387,456.41,449.433,437.841,426.25,414.659,403.068,391.477,379.602,367.728,355.854,343.98,332.106,326.447,320.788,315.129,309.471,303.812,301.382,298.952,296.521,294.091,291.661,290.102,288.542,286.983,285.423,283.864,282.229,280.594,278.959,277.324,275.689,269.808,263.926,258.044,252.163,246.281,242.458,238.634,234.811,
Nigeria,NGA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,514.817,509.083,503.35,498.934,494.519,490.103,485.688,481.272,476.427,471.581,466.736,461.89,457.045,451.849,446.653,441.457,436.261,431.065,427.152,423.239,419.326,415.412,411.499,411.624,411.749,411.873,411.998,412.123,412.306,412.489,412.672,412.856,413.039,413.888,414.738,415.587,416.437,417.286,419.277,421.268,423.259,425.25,427.242,421.849,416.457,411.065,405.673,400.281,396.874,393.468,390.061,386.655,383.248,380.907,378.566,376.225,
Nicaragua,NIC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,420.016,411.073,402.129,393.401,384.672,375.944,367.216,358.487,350.008,341.529,333.05,324.571,316.092,311.954,307.816,303.677,299.539,295.401,296.011,296.621,297.231,297.841,298.452,295.645,292.838,290.031,287.225,284.418,279.294,274.169,269.045,263.92,258.796,257.165,255.535,253.904,252.274,250.644,248.518,246.393,244.267,242.141,240.016,235.323,230.63,225.937,221.245,216.552,213.28,210.008,206.737,203.465,200.193,197.115,194.037,190.959,
Netherlands,NLD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,143.789,145.436,151.276,150.132,151.2,154.744,153.56,154.727,155.15,155.035,158.634,155.89,158.104,151.347,149,149.253,146.79,143.839,141.614,136.377,136.673,132.196,132.212,128.432,127.969,126.753,127.184,122.947,117.482,119.022,116.492,112.819,111.062,113.11,107.884,106.134,105.721,101.554,99.984,100.442,100.127,97.473,94.238,93.702,89.566,82.693,80.802,78.314,78.402,75.402,74.177,72.058,71.918,,,,
Norway,NOR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,142.462,148.755,151.482,153.296,148.408,154.861,148.634,150.68,152.287,157.732,158.223,154.317,153.367,154.869,152.832,150.014,148.029,150.293,146.2,148.547,146.573,142.953,143.579,141.391,137.342,140.628,138.158,140.301,136.117,131.708,127.698,124.038,122.734,115.744,111.825,113.519,106.704,104.419,108.417,103.463,106.62,101.302,99.104,94.337,92.083,88.389,85.942,81.293,82.701,82.902,79.588,79.907,73.767,75.018,69.472,,
Nepal,NPL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,559.329,555.239,551.15,544.177,537.205,530.233,523.261,516.288,509.288,502.288,495.288,488.288,481.288,474.43,467.572,460.715,453.857,446.999,439.713,432.427,425.141,417.856,410.57,402.35,394.13,385.91,377.69,369.47,360.226,350.982,341.738,332.493,323.249,314.481,305.713,296.945,288.177,279.409,271.737,264.066,256.394,248.723,241.052,235.082,229.113,223.143,217.174,211.204,206.043,200.882,195.721,190.56,185.399,181.04,176.681,172.322,
Nauru,NRU,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,182.74,185.466,182.411,184.966,188.581,193.731,195.964,201.303,192.326,190.984,196.797,192.057,186.28,198.373,188.544,185.365,183.609,190.336,180.017,178.485,167.265,170.962,164.313,161.799,157.402,159,157.768,158.576,152.326,146.367,142.867,133.528,136.326,129.549,121.745,125.977,122.15,119.557,112.111,111.809,104.305,100.067,100.423,98.587,93.103,94.4,90.165,91.584,87.728,87.296,85.432,84.878,81.987,80.561,,,
OECD members,OED,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,225.2776335,221.6431722,222.7913473,222.2389076,218.3819764,218.0827458,216.8983288,215.3001553,216.5175687,217.68845,214.2567693,212.3673024,210.6807484,208.9396397,204.9754582,202.7343592,200.7607852,197.9243285,196.1371181,193.7414845,192.3007464,188.5350084,184.2750652,183.013688,180.2758401,178.4188783,175.8175172,172.6270289,170.5648577,168.896616,166.2503864,164.8649025,162.0102901,159.9978068,157.3400776,155.4639832,149.8991165,144.9047961,142.2513861,140.6031327,137.4784261,135.3571168,133.4305535,131.8819753,128.3026164,127.33587,125.487403,123.1121791,121.1356066,119.0006396,116.3095051,114.6651047,113.9193857,115.1398203,116.8670458,,
Oman,OMN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,407.883,401.996,396.108,390.518,384.927,379.337,373.746,368.155,362.87,357.584,352.299,347.013,341.728,333.462,325.196,316.93,308.664,300.398,292.687,284.976,277.265,269.554,261.843,255.034,248.224,241.415,234.606,227.797,221.815,215.833,209.851,203.869,197.887,192.661,187.436,182.21,176.985,171.759,167.206,162.653,158.1,153.547,148.994,145.043,141.091,137.14,133.188,129.237,126.659,124.081,121.504,118.926,116.348,113.818,111.288,108.757,
Other small states,OSS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,383.6717258,377.8284218,372.1865195,369.4989889,363.3866236,358.8734397,355.2493327,352.2431008,348.4753753,346.2874302,341.8384397,337.0900227,333.4747183,329.4299049,327.8304902,327.8853241,324.9960573,321.9711915,317.0069436,311.2043507,303.6623396,297.8280557,290.4321209,288.2294653,284.1183531,279.1435488,272.0372664,268.6549,268.4723962,268.0138814,270.6144485,271.428919,270.8474305,281.6073179,293.3144451,299.1032586,302.1569981,309.8267261,317.084056,321.6263429,327.2293084,333.6570049,337.935975,325.8468267,314.6127443,301.7211434,288.3815312,275.0113236,263.7345555,254.9513218,246.6184707,241.1078827,236.261905,234.2405972,238.7688567,238.0332454,
Pakistan,PAK,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,353.771,346.166,338.562,331.559,324.555,317.552,310.549,303.546,297.009,290.472,283.935,277.398,270.861,267.194,263.527,259.859,256.192,252.525,249.434,246.344,243.253,240.162,237.072,234.703,232.335,229.966,227.598,225.23,223.051,220.872,218.694,216.515,214.336,212.789,211.242,209.695,208.148,206.601,205.173,203.745,202.317,200.889,199.461,198.213,196.965,195.716,194.468,193.22,190.689,188.157,185.625,183.093,180.561,179.8,179.038,178.276,
Panama,PAN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,250.734,244.919,239.103,234.961,230.818,226.675,222.533,218.39,215.193,211.997,208.8,205.604,202.407,199.418,196.429,193.44,190.451,187.462,185.854,184.247,182.639,181.032,179.424,178.403,177.381,176.36,175.339,174.317,172.973,171.629,170.284,168.94,167.595,166.102,164.609,163.116,161.622,160.129,160.148,160.167,160.185,160.204,160.223,160.839,161.455,162.071,162.687,163.303,161.93,160.558,159.185,157.812,156.439,154.486,152.533,150.581,
Peru,PER,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,352.838,347.367,341.897,337.371,332.846,328.321,323.796,319.27,311.703,304.135,296.568,289,281.433,276.061,270.69,265.318,259.947,254.575,251.325,248.074,244.824,241.573,238.323,235.219,232.116,229.013,225.91,222.806,220.003,217.199,214.396,211.592,208.789,205.756,202.723,199.689,196.656,193.623,191.181,188.739,186.297,183.855,181.414,178.959,176.504,174.049,171.594,169.139,167.046,164.953,162.861,160.768,158.675,156.555,154.434,152.313,
Philippines,PHL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,308.583,305.967,303.351,302.484,301.617,300.751,299.884,299.017,298.364,297.712,297.059,296.406,295.754,295.128,294.503,293.878,293.252,292.627,292.028,291.428,290.829,290.23,289.63,289.056,288.481,287.907,287.332,286.757,285.318,283.88,282.441,281.002,279.563,279.368,279.174,278.979,278.784,278.59,278.41,278.23,278.05,277.871,277.691,277.525,277.36,277.195,277.029,276.864,276.712,276.56,276.408,276.256,276.104,273.947,271.789,269.632,
Palau,PLW,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,655.157,647.91,640.663,628.653,616.642,604.631,592.621,580.61,570.38,560.149,549.918,539.688,529.457,521.291,513.125,504.959,496.793,488.627,481.792,474.957,468.121,461.286,454.451,452.614,450.778,448.941,447.105,445.268,440.218,435.169,430.119,425.07,420.02,414.125,408.229,402.334,396.438,390.543,384.724,378.905,373.086,367.267,361.448,355.372,349.296,343.221,337.145,331.07,328.622,326.174,323.727,321.279,318.832,316.025,313.218,310.412,
Poland,POL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,204.573,206.201,208.159,204.049,196.051,195.283,194.793,201.669,200.967,207.299,204.939,213.646,202.474,208.665,203.673,216.346,227.443,234.621,240.122,238.151,253.129,234.404,232.015,238.723,248.288,253.298,251.726,251.081,247.815,257.551,263.088,275.536,266.295,250.271,246.958,250.176,240.014,239.422,234.73,234.589,218.944,210.367,205.386,202.655,205.124,205.088,205.695,205.702,201.659,194.371,187.605,183.342,179.578,172.379,162.884,,
Pre-demographic dividend,PRE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,495.1624458,489.8482313,484.5960423,479.870896,475.1389651,470.3809008,465.5721586,460.7423122,455.4771357,450.2510269,445.0770018,439.8963028,434.7426466,429.9637336,425.2052734,420.4595523,415.6743796,410.918007,408.9569714,406.9998341,405.0447646,403.0303536,401.0227192,398.6444998,396.3185311,394.063608,391.8476866,389.7343904,390.8525686,392.0234723,393.1927314,394.1755054,395.0438079,396.8358942,398.6945419,400.6484259,402.6773823,404.7953606,403.7595195,402.7582498,401.7546002,400.6780213,399.5539359,391.5430269,383.5615069,375.6174385,367.7129164,359.8277119,353.4009997,346.9682197,340.5227027,334.0336427,327.5299946,322.9160835,318.3137314,313.727813,
Puerto Rico,PRI,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,239.967,240.309,240.65,239.777,238.903,238.03,237.157,236.283,235.432,234.581,233.73,232.88,232.029,228.839,225.649,222.459,219.269,216.079,215.397,214.715,214.033,213.35,212.668,213.015,213.362,213.709,214.056,214.403,219.647,224.891,230.136,235.38,240.624,237.244,233.865,230.485,227.105,223.725,216.281,208.837,201.393,193.95,186.506,183.278,180.051,176.824,173.597,170.37,165.848,161.327,156.806,152.285,147.764,145.082,142.4,139.718,
"Korea, Dem. People’s Rep.",PRK,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,452.276,448.358,444.439,429.336,414.233,399.13,384.027,368.923,355.568,342.212,328.857,315.501,302.145,292.086,282.027,271.968,261.909,251.851,245.691,239.531,233.371,227.211,221.051,216.566,212.081,207.597,203.112,198.627,189.485,180.343,171.2,162.058,152.916,174.688,196.46,218.231,240.003,261.775,251.666,241.557,231.448,221.339,211.23,209.367,207.505,205.642,203.779,201.917,198.112,194.308,190.503,186.699,182.894,179.367,175.841,172.314,
Portugal,PRT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,210.536,211.057,211.389,211.118,216.245,213.492,226.483,221.985,210.488,221.725,202.86,217.356,198.884,199.721,202.502,222.128,221.572,204.272,197.527,189.332,193.661,198.706,187.498,190.089,187.755,182.171,180.302,175.559,176.674,168.759,174.686,177.569,176.745,173.871,163.014,167.943,172.265,164.924,162.294,159.053,153.612,151.923,149.096,145.173,137.831,140.316,135.432,129.908,125.842,122.911,121.289,118.386,114.506,,,,
Paraguay,PRY,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,217.64,216.031,214.421,213.44,212.459,211.477,210.496,209.514,208.751,207.987,207.224,206.46,205.697,205.478,205.259,205.04,204.822,204.603,204.418,204.233,204.048,203.862,203.677,203.518,203.359,203.2,203.041,202.881,202.621,202.361,202.101,201.84,201.58,201.331,201.082,200.833,200.584,200.335,197.841,195.347,192.853,190.359,187.865,185.851,183.838,181.824,179.81,177.797,175.785,173.773,171.761,169.749,167.737,167.11,166.484,165.857,
West Bank and Gaza,PSE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.686,193.416,189.147,185.79,182.434,179.077,175.721,172.364,170.451,168.538,166.625,164.712,162.799,161.668,160.537,159.406,158.275,157.144,155.014,152.885,150.756,148.626,146.497,144.608,142.719,140.83,
Pacific island small states,PSS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,367.9970453,363.0514348,357.9669956,352.993997,348.0497237,343.1842422,338.4836489,333.8481,329.324997,324.8217404,320.3087611,315.7839804,311.251155,307.1734871,303.1153458,299.0775705,295.1492276,291.2009723,288.9387662,286.6708749,284.4003788,282.16746,279.9418821,279.0735749,278.2576346,277.4948012,276.7759915,276.1043998,273.5554236,270.9917293,268.4073672,265.7473494,263.0962129,260.690964,258.2687322,255.8324545,253.3488716,250.853198,248.702512,246.5159234,244.2868673,242.0962987,239.8528149,236.8954576,233.9306072,230.9666812,227.8858233,224.8540773,222.1030371,219.359622,216.5914655,213.712301,210.7889576,208.355593,205.9192515,203.4934785,
Post-demographic dividend,PST,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,215.6713405,211.8841662,213.5852951,213.0520953,209.1322907,209.6510853,208.7805888,207.642865,209.118164,210.9326135,208.0018162,205.7356719,204.4563304,202.2592002,198.7385575,196.9528459,194.4411151,192.1458809,190.6368215,189.0402172,187.5685199,184.3804868,180.2625553,179.0691422,176.8271385,173.7970881,169.1632877,166.658295,165.1069317,164.7042306,163.2947423,163.0027103,162.1151065,161.9363618,160.5612013,160.5285848,154.923636,148.9163893,145.2991243,144.4032969,142.3842331,140.7120664,139.3977722,137.8347728,134.2512466,133.8509102,130.8758847,128.5964682,126.4689261,121.963776,118.3689046,115.7842126,114.9384427,116.9118354,109.2123268,,
French Polynesia,PYF,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,388.604,382.368,376.132,370.194,364.256,358.318,352.379,346.441,341.136,335.831,330.526,325.221,319.916,316.394,312.871,309.349,305.827,302.305,297.247,292.19,287.133,282.075,277.018,274.917,272.817,270.717,268.616,266.516,258.938,251.359,243.781,236.203,228.625,225.793,222.961,220.13,217.298,214.466,208.525,202.584,196.642,190.701,184.76,177.281,169.803,162.324,154.846,147.367,144.974,142.582,140.189,137.797,135.404,132.817,130.23,127.643,
